Unnamed: 0,Review_ID,Review_Text,Filled_Stars,Review_Time,filename
9,ChZDSUhNMG9nS0VJQ0FnSURTMDZqelhBEAE,Amazing customer services. Prices are extremely reasonable. I felt compelled to buy because they were so nice and accommodating. I wish I could have bought more but based on time constraints I had to leave. Josh was incredible and an older …,5,2021,Texas_Dallas_Dallas Galleria.csv
0,ChdDSUhNMG9nS0VJQ0FnSUNaajVMQjR3RRAB,"I want to extend my heartfelt gratitude to Cashier #3566811( I wish I could remember her name) at Banana Republic, who provided exceptional service on 08/22/2023. I was searching for the most beautiful dress in my size, and they went the …",5,2023,Texas_Dallas_NORTHPARK - TX.csv
1,ChZDSUhNMG9nS0VJQ0FnSUNSOWFDTmRnEAE,I walked in for a spring and summer wardrobe and the hiring manager Laura helped me out tremendously! She spent hours bringing me outfits to try on and helped me narrow my decisions (which was very hard lol) This location has the largest selection pieces and the quality is fabulous!!!,5,2023,Texas_Dallas_NORTHPARK - TX.csv
2,ChZDSUhNMG9nS0VJQ0FnSURoNE96YVNnEAE,"I received a defective (entire pocket was missing) final sale item which I purchased online. I called customer service and they sent me a shipping label and informed me that I can either ship the item back, or take the item to a local …",1,2023,Texas_Dallas_NORTHPARK - TX.csv
3,ChdDSUhNMG9nS0VJQ0FnSUNCdHVTR3lBRRAB,My son needed professional business casual clothes for his first real job.  We walked through about 5 different high end stores before making our way to Banana Republic. My husband and I walked in with our son and were immediately greeted …,5,2023,Texas_Dallas_NORTHPARK - TX.csv
4,ChZDSUhNMG9nS0VJQ0FnSUN1a2RfSVNnEAE,Visited the store with my boyfriend and the employee Jan did an awesome job at finding the items he wanted. He asked for a lot and Jan was super kind with lots of patience - she has an awesome personality! She deserves to be recognized for her hard work.,5,2022,Texas_Dallas_NORTHPARK - TX.csv
5,ChdDSUhNMG9nS0VJQ0FnSURtb1ltWXlnRRAB,"Tried to pay for three items and the payment machine gave me a price of $140, for $34 dollars of shirts that were on sale. I didn't really care about the shirts, but when I asked about the issue, the young woman told me her machine was …",1,2022,Texas_Dallas_NORTHPARK - TX.csv
6,ChdDSUhNMG9nS0VJQ0FnSUMtbnFmaHZRRRAB,Totally shocked with a encounter in this store….was asked to move out of the way whilst walking through the store browsing as another customer was apparently of more worth than me being in the store……to further add insult when I asked the …,1,2023,Texas_Dallas_NORTHPARK - TX.csv
7,ChdDSUhNMG9nS0VJQ0FnSURHdllUVF9RRRAB,I just wanted to say that thanks to Ms. Bola Brown of Banana Republic store at Northpark Center in Dallas I'm now a faithful customer of her and Banana Republic. Ms. Bola Brown knows her product and is a magnificent Ambassador of your …,5,2022,Texas_Dallas_NORTHPARK - TX.csv
8,ChdDSUhNMG9nS0VJQ0FnSUNtdHNtN3hRRRAB,Overall spacious and tidy sales floor. One negative that I recently encountered was their “60% off sale items” aka ‘markdowns’. …,3,2022,Texas_Dallas_NORTHPARK - TX.csv
9,ChdDSUhNMG9nS0VJQ0FnSUQwdXV6cGtnRRAB,The Manager is rude and doesn’t uphold the brand standards. I had a few exchanges on different occasions and each time she made it such a hassle that I just walked out and called Customer Service who efficiently handled my inquires. …,1,2020,Texas_Dallas_NORTHPARK - TX.csv
0,ChZDSUhNMG9nS0VJQ0FnSUQwOEl2a1ZREAE,Banana republic has some good schwanky clothes if you're in the into swanky clothes. The prices are kind of high but so is the quality. The staff are friendly but they didn't have very many registers open at times where the line was pretty long. They tend to have pretty good sales.,3,2020,Texas_Fort Worth_FORT WORTH TANGER.csv
1,ChZDSUhNMG9nS0VJQ0FnSUR5eWFuT0Z3EAE,I was at Banana Republic last week and today I visited the store again I had never purchased there and what I bought I liked very much. I think I will be coming back.,5,2021,Texas_Fort Worth_FORT WORTH TANGER.csv
2,ChdDSUhNMG9nS0VJQ0FnSURXc0ttd3F3RRAB,"I never wright reviews like this but if Banana Republic clothes fit you, this store is worth the drive. They consistently have amazing staff that will go out of their way to help and or get something that may not be in the store.  They do …",5,2022,Texas_Fort Worth_FORT WORTH TANGER.csv
3,ChZDSUhNMG9nS0VJQ0FnSURoMVB1Nlp3EAE,Quality selection but they don't always have my pant size. Had to go elsewhere to get what i was looking for last time.,4,2023,Texas_Fort Worth_FORT WORTH TANGER.csv
4,ChdDSUhNMG9nS0VJQ0FnSUNSdWQyOGp3RRAB,They have cute women's clothing at a much lower price.,5,2023,Texas_Fort Worth_FORT WORTH TANGER.csv
5,ChZDSUhNMG9nS0VJQ0FnSUNHbjdhQkdnEAE,"Honestly they have great deals,  almost every single item was 50% off. I was here a month ago and that is what brought me back again... but still with the wife this time so I wouldn't get in as much trouble.",5,2022,Texas_Fort Worth_FORT WORTH TANGER.csv
6,ChZDSUhNMG9nS0VJQ0FnSURndll5eFB3EAE,"Excellent customer service. We had a groomsman that had to back out of our wedding last minute and one their employees, Jay, went out of his way calling several stores to get the correct pant size for a new groomsman. Thanks soo much for helping us!",5,2018,Texas_Fort Worth_FORT WORTH TANGER.csv
7,ChZDSUhNMG9nS0VJQ0FnSUM2aThxWFp3EAE,"Always great Selection, great clothes for work and business casual looks, nice men's items the travel jeans are just amazing and the staff will always offer to find your size and ship for free.",5,2021,Texas_Fort Worth_FORT WORTH TANGER.csv
8,ChdDSUhNMG9nS0VJQ0FnSURBaUxHMF9BRRAB,"I love Banana Republic; I buy most of my work clothes from there. However, tonight at the Tanger Outlet location, I witnessed an employee completely humiliate a lovely family, because their toddlers happened to touch a couple of blouses on …",1,2018,Texas_Fort Worth_FORT WORTH TANGER.csv
9,ChZDSUhNMG9nS0VJQ0FnSURlNFpXemJREAE,"40-70% off, great sale for summer clothes. Love BR",5,2023,Texas_Fort Worth_FORT WORTH TANGER.csv
0,ChZDSUhNMG9nS0VJQ0FnSUR4eXM2RFB3EAE,"Not very friendly staff.
Some customers are being treated nicely, some are being neglected.",2,2023,Texas_Friendswood_Baybrook.csv
1,ChZDSUhNMG9nS0VJQ0FnSURPa3Jma01REAE,Impressed with the wide array of natural fabric designs. I usually don't see clothing that I would purchase at Banana Republic. But I was pleasantly surprised.,5,2022,Texas_Friendswood_Baybrook.csv
2,ChdDSUhNMG9nS0VJQ0FnSUN3LU5mMWd3RRAB,Not great customer service. If an associate marks the wrong price tag and is lazy to remove and place the correct tag than the lower price should be honored. The Assistant Manager Gazelle was simply impolite and said I WILL NOT HONOR MY …,1,2016,Texas_Friendswood_Baybrook.csv
3,ChZDSUhNMG9nS0VJQ0FnSUN3am95S1VnEAE,"If I could give them zero stars, I would do so. Purchased a dry clean only dress, that was wrinkled. My first mistake. I asked for a garment bag and a hanger, they had no hanger that would support the dress and the plastic wasn't long …",1,2018,Texas_Friendswood_Baybrook.csv
4,ChdDSUhNMG9nS0VJQ0FnSUNnMHFXeDZBRRAB,Jay assisted me today. He was very thoughtful in assisting me . He asked questions about me and my style to find the right clothes for my job. I'm very happy with his service and professionalism.,5,2018,Texas_Friendswood_Baybrook.csv
5,ChdDSUhNMG9nS0VJQ0FnSUMwaE91UjR3RRAB,"Pretty solid selection. It's not the Galleria, but it is one of the best spots in the ""burbs"". Staff is friendly, but can be hit/miss on style.",4,2019,Texas_Friendswood_Baybrook.csv
6,ChZDSUhNMG9nS0VJQ0FnSUQtbzlTMUFREAE,Very nice clothing and the sales people were nice,5,2023,Texas_Friendswood_Baybrook.csv
7,ChdDSUhNMG9nS0VJQ0FnSUN1cXNxVmhnRRAB,Always clean and organized.  Love their product!,5,2022,Texas_Friendswood_Baybrook.csv
8,ChZDSUhNMG9nS0VJQ0FnSUNRLVBxT1dREAE,I love this store always polite people and they have honored whats on the tag.,5,2017,Texas_Friendswood_Baybrook.csv
9,ChdDSUhNMG9nS0VJQ0FnSURxMktibDNRRRAB,Love their clothes. Helpful staff,5,2021,Texas_Friendswood_Baybrook.csv
0,ChZDSUhNMG9nS0VJQ0FnSUN4by1PU0FREAE,"This is one of the nicest BR store that I have been to, with lovely staff, especially karolina! Always warm and welcoming! Makes the shopping experience better.",5,2023,Texas_Frisco_Stonebriar.csv
1,ChZDSUhNMG9nS0VJQ0FnSURSNmN2UUJnEAE,"I love this location. They always have  most of the items featured on the website. Most of the staff is friendly and helpful, unlike other locations in the area where the staff will walk by customers without acknowledging you.",4,2023,Texas_Frisco_Stonebriar.csv
2,ChdDSUhNMG9nS0VJQ0FnSURSeGFiajh3RRAB,"The Banana Republic store inside Stonebriar Mall is a great place to find stylish, high-quality clothing for men and women. The store has a wide variety of items to choose from, including suits, dresses, pants, shirts, sweaters, and …",4,2023,Texas_Frisco_Stonebriar.csv
3,ChZDSUhNMG9nS0VJQ0FnSUNabE5qc2RnEAE,I always have great experience with Karolina.  I always leave store satisfied and with smile.,5,2023,Texas_Frisco_Stonebriar.csv
4,ChdDSUhNMG9nS0VJQ0FnSUMwbl92RWh3RRAB,"Worst clothes they display for selling, it looks like amazing while buying, after the single wear it will torn out like Dollar store clothes. These people were fraud don’t shop clothes from Banana republic",1,2020,Texas_Frisco_Stonebriar.csv
5,ChZDSUhNMG9nS0VJQ0FnSUR1OUs2aU9BEAE,"Store is clean and clothes are nice as always. A change is the way you pay, no longer a front desk,so it can be confusing on who is next and cause issues with customers. Why change things that work just to try to be hip?, crazy management ideas.",3,2022,Texas_Frisco_Stonebriar.csv
6,ChdDSUhNMG9nS0VJQ0FnSUQ2LXJxQS1BRRAB,"Max Weiss was an amazing employee! An absolute angel, he helped me with my online order. God knows my old brain can't do it!! LOL. Although I've gone in recently to realize he no longer works, very sad :(",4,2021,Texas_Frisco_Stonebriar.csv
7,ChdDSUhNMG9nS0VJQ0FnSURRN0pyaXp3RRAB,"Almost always has stock of certain clothing that is not in stock at other malls. The customer service here is non-existent. No one greets you, no one asks if you need help, the floor is always empty. Additionally, there's almost always a …",3,2018,Texas_Frisco_Stonebriar.csv
8,ChZDSUhNMG9nS0VJQ0FnSURPeEpIbldnEAE,"David the sales man was a rude man I had the worst experience in my favorite store and this really hurt me, he threatened to call the security , seriously who does that …specially when I am patiently waiting for more then 25mins to pay & …",1,2022,Texas_Frisco_Stonebriar.csv
9,ChZDSUhNMG9nS0VJQ0FnSUM0a09mMU9BEAE,"The woman in the store was helpful though very judgmental of the fact that I had 2-3 sizes in pants for my husband. I mean, hey, your sizing is different when my husband tried it out a week ago, he liked 7 pants and bought 4 with diff sizes …",2,2019,Texas_Frisco_Stonebriar.csv
0,ChdDSUhNMG9nS0VJQ0FnSURwazlXWWtBRRAB,I’m very disappointed with the customer service that I received on Wednesday at the Grand Prairie outlet store. I went in to return a suit jacket that I purchased two weeks ago and was told I could not return it because the item was final …,1,2023,Texas_Grand Prairie_GRAND PRAIRIE PRIME.csv
1,ChdDSUhNMG9nS0VJQ0FnSURwZzlHandnRRAB,Store was clean as well as the fitting rooms. Also love it when the entire store is 50% off!,5,2023,Texas_Grand Prairie_GRAND PRAIRIE PRIME.csv
2,ChZDSUhNMG9nS0VJQ0FnSUN4OEw3bWVREAE,"Terry Washington , Hiring Process Bogus And Interview Questions Are Very Weak For The Industry Glad I'm Not Under His Management  . …",1,2023,Texas_Grand Prairie_GRAND PRAIRIE PRIME.csv
3,ChdDSUhNMG9nS0VJQ0FnSUMyNzREYWpBRRAB,Placed an online to store pickup order and it was canceled without a courtesy call to inform of the update.  Called the store and talked to Melissa who shared this is not BR policy.  I then called customer service and talked to Geri who …,1,2022,Texas_Grand Prairie_GRAND PRAIRIE PRIME.csv
4,ChZDSUhNMG9nS0VJQ0FnSURxOU1XV1dnEAE,Banana Republic is a bit pricey but I like longer shorts for women.  I have had quite a bit of consistent success with finding longer inseam shorts for women here.  I appreciate that because I have always preferred longer shorts.  Modest is …,4,2021,Texas_Grand Prairie_GRAND PRAIRIE PRIME.csv
5,ChZDSUhNMG9nS0VJQ0FnSURlOXVEZVpBEAE,"I love how well these polo shirts fit. This store doesn't have the best selection, but at least there are a few good items.",4,2023,Texas_Grand Prairie_GRAND PRAIRIE PRIME.csv
6,ChZDSUhNMG9nS0VJQ0FnSUNza0wyNVd3EAE,"80% of my clothes actually come from here, they fit true to size and I do a lot of online shopping, moreso so than I do walking in the store, you can find really good deals online. If you become a BR member you get 10% off every order. If …",5,2020,Texas_Grand Prairie_GRAND PRAIRIE PRIME.csv
7,ChZDSUhNMG9nS0VJQ0FnSUNHbklHUWFREAE,Christina was great.  She was very welcoming with a great personality.  She was also very knowledgeable about the product and helped us pick out 2 pair of jeans.  Thanks Christina you ROCK!,5,2022,Texas_Grand Prairie_GRAND PRAIRIE PRIME.csv
8,ChdDSUhNMG9nS0VJQ0FnSUNteGNPaWpBRRAB,"Great clothing, but I am going to wait because there were little discounts I did buy a coat for 99.00bñ usd plus tax, these I could have gotten for a better price, but I didn't want to wait.",5,2022,Texas_Grand Prairie_GRAND PRAIRIE PRIME.csv
9,ChZDSUhNMG9nS0VJQ0FnSURnemEyWmZnEAE,Went in about 5 minutes until closing. My mom wanted to try on three things. The employee in the fitting rooms rudely told her they were closed. There were other shoppers in the store. Turning away a paying customer doesn't get you home any …,1,2017,Texas_Grand Prairie_GRAND PRAIRIE PRIME.csv
0,ChZDSUhNMG9nS0VJQ0FnSURSbGNyRkxBEAE,"My search for a blazer ended here. I loved the fit, and the price was reasonable too. I got a blazer for 150 bucks that was originally 300 bucks. They had two kinds of fit - Regular and Slim fit. I bought the slim fit one. Staff was friendly.",5,2023,Texas_Grapevine_GRAPEVINE MILLS.csv
1,ChdDSUhNMG9nS0VJQ0FnSURKb1pDRDNRRRAB,"I'm sure there are people who fit this style. Unfortunately after trying si many times to like the clothing it's just not curvy friendly or trendy. They definitely missed the opportunity to make amazing wide leg slacks, which is what I was …",3,2023,Texas_Grapevine_GRAPEVINE MILLS.csv
2,ChZDSUhNMG9nS0VJQ0FnSUNHX0tuZ2FBEAE,"This review is not for the store, but for the customer service reps who were not helpful.
P.S - this is how my orders arrived!",1,2022,Texas_Grapevine_GRAPEVINE MILLS.csv
3,ChdDSUhNMG9nS0VJQ0FnSURCak9ycGx3RRAB,"Banana is already expensive, so any discount is welcome. We found a dress for my wife for a wedding and it was easy to match myself to it.",5,2023,Texas_Grapevine_GRAPEVINE MILLS.csv
4,ChZDSUhNMG9nS0VJQ0FnSUNwdmZ2VVJREAE,Exceptional clothing hard to decide which one to choose,5,2023,Texas_Grapevine_GRAPEVINE MILLS.csv
5,ChZDSUhNMG9nS0VJQ0FnSUNwc2Vya1NBEAE,An American icon store and what America is becoming thanks to special needs Liberals.,5,2023,Texas_Grapevine_GRAPEVINE MILLS.csv
6,ChZDSUhNMG9nS0VJQ0FnSUNPc2FpN1ZREAE,"Received advertisements through Facebook market place about shoes they claimed to have ready for pickup in all sizes. Nonsense, only pair they had was a return. Sure wish someone updated their inventory and updated it online to save me an …",2,2022,Texas_Grapevine_GRAPEVINE MILLS.csv
7,ChdDSUhNMG9nS0VJQ0FnSURNbzk2emd3RRAB,"Very nice location. Neat clean store but seemed a bit empty feeling. Very little clothing was actually being displayed, but it wasn't low or cluttered, just sparse in my opinion. …",5,2020,Texas_Grapevine_GRAPEVINE MILLS.csv
8,ChdDSUhNMG9nS0VJQ0FnSUNoaXVqNnJnRRAB,Great store.  Staff was very friendly and willing to assist.,4,2023,Texas_Grapevine_GRAPEVINE MILLS.csv
9,ChZDSUhNMG9nS0VJQ0FnSUNLbzdITWN3EAE,"Super great Sale! Fiancé got so many new, (me approved) Polo Shirts! Yay! I hope I can talk him out of his tacky sports T-shirts from too many years too small...🤣🤣🤣 …",5,2021,Texas_Grapevine_GRAPEVINE MILLS.csv
0,ChZDSUhNMG9nS0VJQ0FnSUQtNnNEMEx3EAE,Beautiful clothes and very nice staff. Georgina was GREAT helping me to pick a cozy jacket and very informative about credit/ sales / styling. Will definitely be back. THANK YOU!,5,2023,Texas_Highland Village_HIGHLAND VILLAGE MAR.csv
1,ChdDSUhNMG9nS0VJQ0FnSURodllXT3JBRRAB,Anytime I need an outfit for almost any occasion - I go to Bananna Republic and specifically the Highland Village store. I love this store because their personal shopper- MaryAnn is fabulous. She is amazing  at putting together outfits that …,5,2023,Texas_Highland Village_HIGHLAND VILLAGE MAR.csv
2,ChZDSUhNMG9nS0VJQ0FnSUR4MFA2dlV3EAE,Josephine and Tony gave me excellent service and I found clothes that look great on me!,5,2023,Texas_Highland Village_HIGHLAND VILLAGE MAR.csv
3,ChZDSUhNMG9nS0VJQ0FnSURCcXBHMERREAE,"My husband and I walked in today hoping to buy something, and as soon as we walked in we weren't greeted, but followed and watched. I've never felt so uncomfortable shopping for clothing. I brushed it off because my intent was to purchase …",1,2023,Texas_Highland Village_HIGHLAND VILLAGE MAR.csv
4,ChZDSUhNMG9nS0VJQ0FnSUNoM29lZE9BEAE,Wonderful customer service! Sally was fantastic and helping me find the right fit with the dress shirts. Great place!,5,2023,Texas_Highland Village_HIGHLAND VILLAGE MAR.csv
5,ChdDSUhNMG9nS0VJQ0FnSUNPeWJ2RXpRRRAB,I had an amazing time during my visit! I came from out of town and didn’t have much time to shop and all the employees helped out a ton! The girl I worked with had so many great ideas and was super helpful! Thanks 🙏 …,5,2022,Texas_Highland Village_HIGHLAND VILLAGE MAR.csv
6,ChZDSUhNMG9nS0VJQ0FnSUNBamFtZ2J3EAE,"Every time I come to this Banana Republic in the Highland Village Center, it's a hit or miss.  The customer service is not all that great. My last visit to them was on 12/27/17 around 5:30 in the evening, I needed to return a pair of jeans …",2,2018,Texas_Highland Village_HIGHLAND VILLAGE MAR.csv
7,ChdDSUhNMG9nS0VJQ0FnSURjeHA2TDBRRRAB,Miss the store.. employees are always nice and helpful. Hoping to shop instore again! There’s always a great selection on pants and sweaters for smaller sized women like myself.,5,2020,Texas_Highland Village_HIGHLAND VILLAGE MAR.csv
8,ChZDSUhNMG9nS0VJQ0FnSURBbk1hNEl3EAE,My spouse and I stop by here over the weekend to check on a couple of items for some family members. We had a hard time trying to find some help in the store as it was only one or two people and they were assisting other customers. The store was just okay nothing special that we saw as we were shopping in the store.,3,2018,Texas_Highland Village_HIGHLAND VILLAGE MAR.csv
9,ChdDSUhNMG9nS0VJQ0FnSUN1dzR5XzF3RRAB,Mary Ann and Toni were awesome they took my shopping experience to whole new level!!!,5,2022,Texas_Highland Village_HIGHLAND VILLAGE MAR.csv
0,ChZDSUhNMG9nS0VJQ0FnSUQtbjhUWlNBEAE,This store is well organized. I always love coming to shop here. The store is well decorated and the store associates always want to help you out.,5,2023,Texas_Houston_Houston Galleria.csv
1,ChdDSUhNMG9nS0VJQ0FnSURKcHNqVm1BRRAB,"Always excellent, the best pieces and materials, and I want to thank all the workers inside, especially Andre",5,2023,Texas_Houston_Houston Galleria.csv
2,ChdDSUhNMG9nS0VJQ0FnSUNKbnYtYXBBRRAB,Christopher and Kamaria’s customer service was above and beyond! I was shopping around for an important occasion and Kamaria and Chris didn’t let me leave with out the perfect outfit. They helped me find everything I needed and made it a memorable experience. New favorite location!!!!,5,2023,Texas_Houston_Houston Galleria.csv
3,ChdDSUhNMG9nS0VJQ0FnSUNKblpDN3VBRRAB,"The staff is super friendly and helpful. I love the decor, cleanliness and how organized the store is.",5,2023,Texas_Houston_Houston Galleria.csv
4,ChZDSUhNMG9nS0VJQ0FnSUNHeVBtaVlREAE,"Miss the big BR stores.
Great they are going back to their roots. Clothing was beautiful. Store(2 levels) was clean and organized.",5,2022,Texas_Houston_Houston Galleria.csv
5,ChZDSUhNMG9nS0VJQ0FnSURVN2VMeklREAE,I've been to several Banana Republics around Houston and other cities. I like them in general because they carry reasonable options for tall people. The Galleria location specifically is large and usually has what I'm looking for. A whole floor for men's options and a whole floor for women's options.,4,2019,Texas_Houston_Houston Galleria.csv
6,ChZDSUhNMG9nS0VJQ0FnSUNlaGE3RUh3EAE,I came into this location to purchase a couple of suits for work. Tristan did a phenomenal job assisting me in finding the correct fits/sized along with color options and giving me his excellent input on everything along with checking in on …,5,2022,Texas_Houston_Houston Galleria.csv
7,ChZDSUhNMG9nS0VJQ0FnSUR1MktfWWV3EAE,"Great variety of men’s clothes and a very good selection of items on sale… The store associates are very friendly and the store is kept very clean. If you spend time looking, you’ll be able to find some great deals on good quality clothing. …",5,2022,Texas_Houston_Houston Galleria.csv
8,ChdDSUhNMG9nS0VJQ0FnSURwdVAzdjFnRRAB,Great quality apparel & beautiful home decor!,5,2023,Texas_Houston_Houston Galleria.csv
9,ChdDSUhNMG9nS0VJQ0FnSUNCODR6S3l3RRAB,"Awesome place, helped me even 30 minutes after they were closed
Kayla is very friendly and helps with right choice!
Great people , best brand",5,2023,Texas_Houston_Houston Galleria.csv
0,ChZDSUhNMG9nS0VJQ0FnSUNJbmJxc0lREAE,Shopping made fun!  Banana Republic has a super reputation for their name brand quality clothing and accessories.    We visited during the holiday season instead of  ordering on line.  What fun!  The friendly and humorous staff who directed …,5,2019,Texas_Houston_Memorial City Mall.csv
1,ChZDSUhNMG9nS0VJQ0FnSURSdmRtVmVBEAE,"Sandra the manager assisted me yesterday and she went above & beyond.
Remarkable service!! Keep it up guys!",5,2023,Texas_Houston_Memorial City Mall.csv
2,ChdDSUhNMG9nS0VJQ0FnSUNldlphYWl3RRAB,"I was there two days ago.me and my husband were very happy that they have a very kind and friendly employee she was very helpful,respectful and very kind lady
I asked her what’s your name she told me my name is (Muni) just want to say …",5,2022,Texas_Houston_Memorial City Mall.csv
3,ChdDSUhNMG9nS0VJQ0FnSUNtNjlEZnBnRRAB,"Been a loyal customer to both the mall locations, factory locations and the online store. However, the hours listed for tonight were 11am-7pm. …",1,2022,Texas_Houston_Memorial City Mall.csv
4,ChZDSUhNMG9nS0VJQ0FnSURodTh6SllREAE,Mirna and Kevin were very helpful with helping me get the right size of jacket.,5,2023,Texas_Houston_Memorial City Mall.csv
5,ChdDSUhNMG9nS0VJQ0FnSUQtMnBpNXpBRRAB,Very poor use of signage noting prices when I was there just prior to Black Friday.  Thus certainly did not encourage you to impulse buy or to at least view items for possible purchase.,2,2023,Texas_Houston_Memorial City Mall.csv
6,ChZDSUhNMG9nS0VJQ0FnSUNvaDZiZ1BBEAE,"I was very impressed with this store in memorial city mall.  They have an excellent variety of clothes and sizes all great quality.
The staff are all friendly and are quick to assist you.  I got some good deals with the 40% off today.",5,2019,Texas_Houston_Memorial City Mall.csv
7,ChdDSUhNMG9nS0VJQ0FnSUNZZ3A3Nl9nRRAB,The staff is friendly and the store is nicely organized. You'll find great clothes and awesome deals if you stop by from time to time. They recently had a 50% off sale which made buying some new items a no brainer.,4,2019,Texas_Houston_Memorial City Mall.csv
8,ChdDSUhNMG9nS0VJQ0FnSURCc29Qb2pBRRAB,Love this place. I could get on some serious trouble inside this store.,5,2023,Texas_Houston_Memorial City Mall.csv
9,ChZDSUhNMG9nS0VJQ0FnSUNxX2U2ZUZ3EAE,"The store is neat and good customers service but I was really disappointed by their collections they didn't have variety of selections for their men section, even when they have, sizes where limited, didn't bother to check the women section afterwards.",3,2021,Texas_Houston_Memorial City Mall.csv
0,ChZDSUhNMG9nS0VJQ0FnSUNoOXVHU0lREAE,"I found there to be fewer options than most other Bananas I've been to. Also, I will grant this is probably a personality thing, but I found the attendants rather intrusive and not registering that I wasn't interested in chit chatting. I …",3,2023,Texas_Houston_Rice Village.csv
1,ChdDSUhNMG9nS0VJQ0FnSUNCM3FueF93RRAB,This location is my favorite. The store is beautiful. Everything is always in its place. The clothing is top quality. The associates are the best. Very friendly and helpful. I find myself always recommending this store to friends and family,5,2023,Texas_Houston_Rice Village.csv
2,ChZDSUhNMG9nS0VJQ0FnSURCdmZXYmVREAE,"Ridiculous people work at this store!
They spy on customers without any greetings and treat them as potential criminals. As a long-term customer, I have to say that it's a shame that Banana Republic has them!",1,2023,Texas_Houston_Rice Village.csv
3,ChZDSUhNMG9nS0VJQ0FnSUNBM01yZlp3EAE,Awesome customer service! They really went out of their way to help me find what I needed.,5,2017,Texas_Houston_Rice Village.csv
4,ChZDSUhNMG9nS0VJQ0FnSURtMXREZU9REAE,Banana is a fun brand to shop! This is for the ricevillage folks in particular.  I want to commend the rep behind the cash register for her customer service skills. …,5,2022,Texas_Houston_Rice Village.csv
5,ChdDSUhNMG9nS0VJQ0FnSURDem9qWWdnRRAB,I went here to update my wardrobe after my girlfriend roasted me for my fashion sense. I wanted to look nice for her mother’s birthday party without getting clowned on. An employee there helped me pick out a nice outfit which landed me many …,5,2020,Texas_Houston_Rice Village.csv
6,ChdDSUhNMG9nS0VJQ0FnSUNBOTRUWGtRRRAB,"My love affair with Banana has started to sour. I don't know if it's inflation or if they're trying to aim to a richer consumer, but I feel like their non-sale prices have really got out of control. The selection at this store is great, and …",3,2018,Texas_Houston_Rice Village.csv
7,ChZDSUhNMG9nS0VJQ0FnSURxbUs3MERREAE,Went to BR store to buy a gift card. The cashier asked for my driving license. I asked her why she wants my DL she said I only want to check something. Then she start entering information from my DL into her computer. Then she asked me to …,1,2021,Texas_Houston_Rice Village.csv
8,ChdDSUhNMG9nS0VJQ0FnSURRaHI2Mm9RRRAB,"I love the clothes!! Great quality! Also I like the fact that they have a broad variety of clothes in petite sizes! A lot of places just have a few items.
The sales are also very good! I've got really cute things for really good …",5,2018,Texas_Houston_Rice Village.csv
9,ChZDSUhNMG9nS0VJQ0FnSUMyeWR2UFdnEAE,I didn't expect the service to be as good as it was. I hate shopping.  The staff had great suggestions and gave ideas for outfits. Best BR experience I ever had.,5,2022,Texas_Houston_Rice Village.csv
0,ChZDSUhNMG9nS0VJQ0FnSURwNnVpdWRREAE,Having variety of Clothings Normal and latest fashion trend. Very wide collection and surprisingly the stuff is made /supplied from a Country to which I belong but this quality material is not available there. Staff is cooperative.,4,2023,Texas_Katy_KATY MILLS.csv
1,ChZDSUhNMG9nS0VJQ0FnSUNhdUkzUlFBEAE,"Store was clean, had a dull vibe going on inside, also was never asked if I  needed any help, maybe new Covid protocol?  Still, nice selection of clothes and place very organized.",4,2021,Texas_Katy_KATY MILLS.csv
2,ChZDSUhNMG9nS0VJQ0FnSURKc0lDOVpBEAE,Good selection and decent service. Always had a slow checkout line though.,5,2023,Texas_Katy_KATY MILLS.csv
3,ChdDSUhNMG9nS0VJQ0FnSURKOUlTVDF3RRAB,"Wife likes this store, but to me it's over priced",3,2023,Texas_Katy_KATY MILLS.csv
4,ChdDSUhNMG9nS0VJQ0FnSURSeFpHWnJnRRAB,Aisha had impressive customer service skills. She helped me alot in shopping my clothes.,5,2023,Texas_Katy_KATY MILLS.csv
5,ChdDSUhNMG9nS0VJQ0FnSUNLMmFLdG53RRAB,"First time i went to Banana Republic Factory store in katy mills.Good collections, neat and clean and Also great customer service by Nahal. She informed me about current deals which i was not aware of . Thank you for great customer service.",5,2021,Texas_Katy_KATY MILLS.csv
6,ChdDSUhNMG9nS0VJQ0FnSURLd05uYjJ3RRAB,"One of my favorite stores, esepially the steals in the clearance. Looks out for specials they run on your purchase, like additional 20% etc. …",5,2021,Texas_Katy_KATY MILLS.csv
7,ChdDSUhNMG9nS0VJQ0FnSURBaTdpZW5nRRAB,"This location of banana outlet will not let you combine your 10% credit card discounts with other coupons, which makes  being a banana card member useless... very bad customer service. I prefer the cypress location",1,2020,Texas_Katy_KATY MILLS.csv
8,ChdDSUhNMG9nS0VJQ0FnSUNtb191ODNRRRAB,"Sue/Su was great! Rare these days to find such care for customers. She went above and beyond. Thank you, Sue/Su! You're a gem!",5,2022,Texas_Katy_KATY MILLS.csv
9,ChZDSUhNMG9nS0VJQ0FnSUNZa0xINlV3EAE,"Very classic. Quality is great, but not my favorite place to shop. I used to love their clothings, now the collection are not stylish as it used to be. Prices are high compared with their designs with other stores.",3,2019,Texas_Katy_KATY MILLS.csv
0,ChZDSUhNMG9nS0VJQ0FnSUR1OE9QTVVREAE,Employees are very friendly and help out right away! My friend was looking for shoes for work and they were quick to show him the options they had available!,5,2022,Texas_Mcallen_La Plaza.csv
